Chicago - Loop,9/9/2025 9:56pm,"09-09 Chicago - Loop-114 S. Dearborn St., Chicago, IL 60603",9/9/2025 9:50pm,Tuesday,8AM-4PM,,"FSN: ""blue line station on monroe and west dearborn side one agent . maybe 5 minutes ago. caller was exiting as agent was entering the train""
","114 S. Dearborn St., Chicago, IL 60603","ICE Sighting, Rumors",,,,,,,,FSN,,
Chicago - Logan Square,9/9/2025 9:47pm,"09-09 Chicago - Logan Square-3260 W Fullerton Ave, Chicago, IL 60647",9/9/2025 9:45pm,Tuesday,8AM-4PM,,"FSN: ""ice car on north west corner on sawyer and fullerton sitting on the car outside of the social services building""
From NWS RRT: ""We have folks on the ground."" Team sent photos (attached).","3260 W Fullerton Ave, Chicago, IL 60647","Public Space Raid, ICE Sighting",,,Chicago NWS,,checked,,"G62B3901, US Government, White Dodge Durango",FSN,,
Chicago - Back of the Yards,9/9/2025 9:42pm,"09-09 Chicago - Back of the Yards-1400 W 44th St, Chicago, IL 60609",9/9/2025 9:40pm,Tuesday,8AM-4PM,,"FSN: ""callers sister called 1400 west 44th street amylu food  ice is at the factory workers are locked in and hiding.""
From SWS RRT: ""we have two people on the ground, not seeing anything at the moment, walking around. Arrived, cannot see any agents & spoke to workers and they’ve only seen detectives who have since left.""
","1400 W 44th St, Chicago, IL 60609","False, ICE Sighting, Rumors",,,Chicago SWS,,,,,FSN,,
Bolingbrook,9/9/2025 9:35pm,"09-09 Bolingbrook-230 S Orchard Dr, Bolingbrook, IL 60440",9/9/2025 9:25pm,Tuesday,8AM-4PM,,"FSN: ""ICE detaining someone by Independence Elementary School on Orchard Street. They are detaining a man who was resistant. They have him on the floor."" 

From SSIP RRT member: ""This was NOT ICE. This was Bolingbrook police department activity and no one was arrested. Closing the loop.""","230 S Orchard Dr, Bolingbrook, IL 60440","Rumors, ICE Sighting, False",,,SSIP,,,,,FSN,,
Chicago - Gage Park,9/9/2025 9:20pm,"09-09 Chicago - Gage Park-Kedzie & 55th Street, Chicago, IL 60629",9/9/2025 2:00pm,Tuesday,8AM-4PM,,"From Brighton Park RRT member: ""this morning we heard from [the Resurrection Project that] the family of someone who was detained this morning on his way to work at 55th and kedzie (followed from his home at 49th and honore) ?? we're in touch with the family and connecting them to legal rep. just a heads up as we're tracking trends in our area.""","Kedzie & 55th Street, Chicago, IL 60629",ICE Sighting,,,Other,1,checked,,,RRT,,
Joliet,9/9/2025 8:51pm,"09-09 Joliet-Family Dollar, 861 N Larkin Ave, Joliet, IL 60435",9/9/2025 8:50pm,Tuesday,8AM-4PM,,"FSN: ""ICE activity in Joliet at the Family Dollar (861 Larkin). An SUV and 4-6 agents patrolling the parking lot looking for folks. At least one agent had vest that read HSI.""

From Joliet RRT: ""3:33 PM Spoke with staff at the store, said they did not see anything unusual. I left KYR cards with them at register. Team is still monitoring the area as the local schools are letting out at this time.""","Family Dollar, 861 N Larkin Ave, Joliet, IL 60435","ICE Sighting, Rumors",,,Other,,,,,FSN,,
Chicago - North Lawndale,9/9/2025 8:45pm,"09-09 Chicago - North Lawndale-S Homan Ave & W 19th St, Chicago, IL 60623",9/9/2025 8:30pm,Tuesday,8AM-4PM,,"Social media post forwarded from SW RRT. Social media URL link: https://www.facebook.com/61552488654546/videos/pcb.718491831249526/24708739358790890

From SW RRT: ""A neighbor and one of the families that was robbed did say it was ICE. Cops were also there later taking report from family that was robbed.""","S Homan Ave & W 19th St, Chicago, IL 60623","ICE Sighting, Home Raid",,,Chicago SWS,1,checked,,"917632, Silver Subaru Hatchback SUV
",RRT,,
Chicago - Clearing,9/9/2025 8:28pm,"09-09 Chicago - Clearing-W 66th St & S Keating Ave, Chicago, IL 60629",9/9/2025 8:25pm,Tuesday,8AM-4PM,,"FSN:""Hi all potential ?? ?? in Midway area, by 66th and Keating. Caller reported two agents sitting in a white Toyota Highlander since noon. Car is on and they are patrolling the area. Car has Indiana license plate — 858CNH.""","W 66th St & S Keating Ave, Chicago, IL 60629","ICE Sighting, Rumors",,,,,,,"858CNH, IN, White Toyota Highlander",FSN,,
Palatine,9/9/2025 7:57pm,"09-09 Palatine-825 E Dundee Rd, Palatine, IL 60074",9/9/2025 7:55pm,Tuesday,8AM-4PM,,"FSN: ""4 private cars and 12 officers wearing green clothing and masks are currently arresting people at 825 E Dundee Rd, Palatine, IL 60074""
Palatine RRT: ""No activity at this Home Depot. Staff tell me they hadn’t seen anything""","825 E Dundee Rd, Palatine, IL 60074","ICE Sighting, Rumors, Public Space Raid",,,Palatine/Rolling Meadows,,,,,FSN,,
Chicago - Little Village,9/9/2025 7:19pm,"09-09 Chicago - Little Village-4457 W 26th St, Chicago, IL 60623",9/9/2025 7:05pm,Tuesday,8AM-4PM,,"VIdeo sent to RRT from Alderman's office. Video depicts man being detained. Man says, ""Hey, I have my papers here. They raided Home Depot and I work at Home Depot. I have papers."" Bystander communicates that the detained man is saying he has papers in his bag and ICE agents responds, ""I know."" The detained man identifies himself as Melvin Villega. 2404 N. Cicero is given as an address. Melvin states he has no family members here, and he is from Venezuela. Video depicts masked ICE agent reviewing papers stored in an orange folder (taken from a grey and black backpack he has been holding). Melvin asks bystanders to please let his housemates know he was detained. Melvin sees ICE agent holding the orange folder with documents and asserts again that those are his papers. ""I don't have problems with justice [system], they've never arrested me, I have papers."" Video recorder asks why ICE agents don't have badge numbers and one ICE agent responds, ""We're federal agents, we don't need them."" Masked man keeps searching the backpack. Agent in the background can be heard saying, ""we're by the port of entry, around the airport, 25-mile radius."" Recorder asks where they're taking Melvin to. None of the agents answer the bystander's questions. 

A social media post captured the cars involved in this ICE operation (attached).

","4457 W 26th St, Chicago, IL 60623","ICE Sighting, Worksite Raid",,,Little Village,1,checked,"Home Depot, 2803 S Cicero Ave, Cicero, IL 60804","RM708L, Silver Nissan Altima
White Dodge Ram truck, no front license plate
TJ4B2P, Black Subaru SUV (vehicle where Melvin was transported in)",RRT,,
Chicago - Illinois Medical District,9/9/2025 7:13pm,"09-06 Chicago - Illinois Medical District-Roosevelt and Ogden, headed toward highway",9/6/2025 9:30pm,Saturday,8AM-4PM,,"FSN: roosevelt and ogden headed north, several ICE vehicles driving recklessly","Roosevelt and Ogden, headed toward highway",Rumors,,,,,,,,FSN,,
Chicago - Uptown,9/9/2025 7:07pm,09-06 Chicago - Uptown-Marine Drive at Lawrence near Weiss Hospital,9/6/2025 7:00pm,Saturday,8AM-4PM,,"FSN: 1 vehilce with 2-3 men with ICE vest at Marine Drive and Lawrence near Weiss Hospital; were looking inside vehicles alongside the road. RRT reports CPD on site at 800 W Lawrence, no sign of ICE or feds",Marine Drive at Lawrence near Weiss Hospital,Rumors,,,Uptown,,checked,,,FSN,,
Chicago - Pilsen,9/9/2025 7:04pm,09-06 Chicago - Pilsen-Douglass Park,9/6/2025 6:00pm,Saturday,8AM-4PM,,"Someone at the Pilsen parade reported seeing ICE in Douglass Park. RRT reports no activity in the fieldhouse; drove around the park and did not see ICE or unusual activity, lots of people throughout the park for soccer and football games on both sides of the southern end of the campus. RRT was in contact with park's director of security and central region director. All park staff have been directed to report ICE, federal agents, or NG to securty which in turn will contact RRT",Douglass Park,Rumors,,,Pilsen,,checked,,,External,,
Chicago - Uptown,9/9/2025 7:00pm,09-06 Chicago - Uptown-Wilson and Sheridan,9/6/2025 6:00pm,Saturday,8AM-4PM,,FSN: sighting report of several dark navy blue vehicles parked in the intersection; unmarked and unoccupied; have not seen agents around the vehicle. RRT confirmed CPD,Wilson and Sheridan,FALSE,,,Uptown,,checked,,,FSN,,
Cicero,9/9/2025 6:55pm,"09-09 Cicero-4749 West 26th Street, 2601 S Cicero Ave, Cicero, IL 60804",9/9/2025 6:40pm,Tuesday,8AM-4PM,,"Community member caught video of an ICE arrest. Cicero/Berwyn RRT confirmed arrest closer to Ogden and Cicero. The person was snatched from the street according to eye witness (witness is a family member of someone in Cicero RRT). Witness said the person walked out of the Home Depot into his car, as soon as he started driving his car the agents surrounded and detained him. RRT found detained person's car with the keys in the ignition and confirmed knowing their name. Person's family confirmed to reside near Pershing and Kedzie.","4749 West 26th Street, 2601 S Cicero Ave, Cicero, IL 60804","ICE Sighting, Public Space Raid",,,Cicero/Berwyn,1,checked,,"Gray Nissan Titan truck (license number is too blurry)
TJ4B2P, Black Subaru SUV (also involved in Home Depot detainment reported about 20-25 minutes later).",RRT,,
Bolingbrook,9/9/2025 6:53pm,"09-06 Bolingbrook-160 N Bolingbrook Dr, Bolingbrook, IL 60440",9/6/2025 3:30pm,Saturday,8AM-4PM,,"Post Raid Support Report from RRT: our rapid reponse team confirmed one abduction today, Saturday, SEptember 6 at 9:30 am in front of the Fiesta Marker in Bolingbrook. We have received accounts from several people and some videos of the intersection. This is a very busy store. The community member was chased by three unmarked cars while he was driving into the parking lot. We now that he was taken to a hospital because he was hurt during the abduction. Video of interaction shows there were more than 3 officers tackling him, and yelling not to resist arrest. Man did not seem to be resisting, so sharing this for tactics they are using. We are currently in communication with the family to provide support. ","160 N Bolingbrook Dr, Bolingbrook, IL 60440",Public Space Raid,,Pulling up cars,SW Suburbs,1,checked,,,FSN,,
Chicago - McKinley Park,9/9/2025 6:50pm,09-06 Chicago - McKinley Park-43rd and Ashland,9/6/2025 5:00pm,Saturday,8AM-4PM,,"FSN: Swap o rama flea market on 43rd and Ashland they were waiting on the corners for folks to come out of the store and detain them. 4100 S Ashalnd, agents in cars in the corner streets. RRT did not see any activity",43rd and Ashland,Rumors,,,Chicago SWS,,checked,,,FSN,,
Chicago - Chicago Lawn,9/9/2025 6:47pm,"09-09 Chicago - Chicago Lawn-Sanad Social Services, 3302 W 63rd St, Chicago, IL 60629",9/9/2025 6:44pm,Tuesday,8AM-4PM,,Photos received from RRT member depict a man in an olive hoodie and a gray Ford truck. ,"Sanad Social Services, 3302 W 63rd St, Chicago, IL 60629","ICE Sighting, Rumors",,,Other,,,,"3115617, IL, Gray Ford F-150 truck",RRT,,
Chicago - Chicago Ridge,9/9/2025 6:45pm,09-06 Chicago - Chicago Ridge-71st and Talman,9/6/2025 5:00pm,Saturday,8AM-4PM,,"FSN: 71st and Talman at the family dollar, men in camo with masks on coming out of store, getting into a pick up truck with 4 agents total. no photos and no RRT confirmation",71st and Talman,Rumors,,,,,,,pick up truck,FSN,,
Aurora,9/9/2025 6:36pm,"09-09 Aurora-18 S River St Room 268, Aurora, IL 60506",9/9/2025 6:35pm,Tuesday,8AM-4PM,,"From RRT member: ""Got notice of a suspicious vehicle in Aurora by Waubonsee community college in downtown that has now left. No other activity as of now.""","18 S River St Room 268, Aurora, IL 60506","ICE Sighting, Rumors",,,Aurora,,,,"U36248, White Chevrolet Malibu",RRT,,
Chicago - West Lawn,9/9/2025 6:30pm,"09-09 Chicago - West Lawn-S Pulaski Rd & W 61st St, Chicago, IL 60629",9/9/2025 3:45pm,Tuesday,8AM-4PM,,"From RRT: ""Around at in between around by Hubbard high school, theres a unmarked vehicle chevy blazer grey 5% tints all around by 3900 w 61st by pulaski by laundryworld for whos ever around becareful they been there since 9:45am. We shared the hotline number for future tips or sightings of ICE.""","S Pulaski Rd & W 61st St, Chicago, IL 60629","ICE Sighting, Rumors",,,Other,,,,Gray Chevrolet Blazer,RRT,,
Chicago - Little Village,9/9/2025 6:23pm,"09-09 Chicago - Little Village-W 26th Pl &, S Rockwell Ave, Chicago, IL 60608",9/9/2025 6:15pm,Tuesday,8AM-4PM,,"From RRT member: ""Got this from a Brighton Park Neighborhood Council staff: Black unmarked ford suv with IL license plate EY 48668 seen today at 12:15pm with 2 male officers in black vest - They were seen by the sheriffs office on 26th by plaza garibaldi.","W 26th Pl &, S Rockwell Ave, Chicago, IL 60608","ICE Sighting, Rumors",,,,,,,"EY48668, IL, Black Ford SUV",RRT,,
Chicago - Gage Park,9/9/2025 6:17pm,"09-09 Chicago - Gage Park-S Kedzie Ave & W 45th St, Chicago, IL 60632",9/9/2025 6:00pm,Tuesday,8AM-4PM,,"From RRT member: ""A friend shared a report that just now (12pm) they saw who they believe is ICE. Black Nissan Ultima with no front license plate, 2 men in the car wearing vests. She saw them at 45th and Kedzie and followed them to Archer and Central but they blew a red light so she couldn't keep up.""","S Kedzie Ave & W 45th St, Chicago, IL 60632","Rumors, ICE Sighting",,,,,,,"9089, Black Nissan Altima",RRT,,
Chicago - Humboldt Park,9/9/2025 6:04pm,09-06 Chicago - Humboldt Park-800 N Kedzie,9/6/2025 5:00pm,Saturday,8AM-4PM,,"FSN: 800 N Kedzie ""by a mall"" Humboldt Park, Agents entered a store to use the bathroom, green bullet proof vest, did not note anything written on the vests, vehicles had ICE written on them, 2 agents went into store and there weere more in the vehicle, observed around 10:47. Separately, an employee of a donut shop at 800 N Kedzie submitted security camera image of agent in the store. ",800 N Kedzie,ICE Sighting,,,Chicago NWS,,checked,,unknown number of vehicles with ICE on the outside,FSN,,
Chicago - Back of the Yards,9/9/2025 6:00pm,"09-09 Chicago - Back of the Yards-Home Depot, 4555 S Western Blvd, Chicago, IL 60609",9/9/2025 2:30pm,Tuesday,8AM-4PM,,Social media post (picture attached) stated that ICE was at Home Depot in regular cars. SW RRT could not confirm or deny the presence of ICE.,"Home Depot, 4555 S Western Blvd, Chicago, IL 60609","Rumors, ICE Sighting, Public Space Raid",,,Chicago SWS,,,,,External,,
Chicago - Andersonville,9/9/2025 5:59pm,09-06 Chicago - Andersonville-5400 N Clark,9/6/2025 4:30pm,Saturday,8AM-4PM,,FSN call reported ICE agents at 5400 N. Clark. RRT talked to businesses in the area and learned that CPD had been present earlier due to broken window. No indication of ICE,5400 N Clark,FALSE,,,Rogers Park,,checked,,,FSN,,
Chicago - La Villita,9/9/2025 5:52pm,09-06 Chicago - La Villita-Trumbull around 18th,9/6/2025 2:30pm,Saturday,8AM-4PM,,"FSN caller reported ICE agents knocking on doors, possibly inside a building. Caller gave intersection as 17th and Trumbull, but RRT found that street numbers skip from 16 to 18 in that area, so it could have been in that vicinity. By the time RRT arrived, agents had moved on. ",Trumbull around 18th,Rumors,,,Little Village,,checked,,,FSN,,
Chicago - La Villita,9/9/2025 5:44pm,09-06 Chicago - La Villita-26th and St. Louis,9/6/2025 2:30pm,Saturday,8AM-4PM,,"Photo seems to show three agents in civilian clothes and tactical vests outside the gating parking area of an apartment building. At least one agent seems to be armed, but it's hard to verify from this angle. ",26th and St. Louis,ICE Sighting,,,,,,,,External,,
Chicago - West Lawn/Midway airport area,9/9/2025 5:29pm,09-06 Chicago - West Lawn/Midway airport area-53rd and Kostner,9/6/2025 2:30pm,Saturday,8AM-4PM,,"image shows what appears to be one man beind detained by 4 masked agents. Detained man is wearing an orange short and dark collored ball cap. He has a beard and is facing the camera but the photo is not very clear. One apparent agent wearing dark clothes (not a uniform) and greeen tactical vest, with long dark hair in a ponytail, seems to be holding the detained man's hands behind his back, possibly cuffing him. Another agent in a cap and green vest is holding up a green duffel bag or equipment bag of some kind. Two other agents in dark vests and hants, with face coverings, are to the side. They are all in front of a white work truck, possibly belonging to the detained man. No licence plates or other identifying marks are visible. There is a lage black SUV in the background, possibly a Ford Exlorer or similar. ",53rd and Kostner,"ICE Sighting, Public Space Raid",,,,1,,,"There's a dark SUV in the background, possibly a Ford Explorer. Not clear if that was driven by the agents or not.",External,,
North Chicago ,9/9/2025 5:25pm,09-06 North Chicago -near Great Lakes Naval Base,9/6/2025 2:00pm,Saturday,8AM-4PM,,"FSN caller reports two vehicles with suspected ICE agents near Great Lakes Naval Base in North Chicago. One large van and one Ford Explorer, on highway in direction of Chicago.",near Great Lakes Naval Base,Rumors,,,,,,,"1 Ford Exlorer, 1 large van (unknown make or model)",FSN,,
